DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STWPF_SYSTEM_WIDE,WGRPP_SYSTEM_WIDE,GEN_LZ_SOUTH_HOUSTON,COP_HSL_LZ_SOUTH_HOUSTON,STWPF_LZ_SOUTH_HOUSTON,WGRPP_LZ_SOUTH_HOUSTON,GEN_LZ_WEST,COP_HSL_LZ_WEST,STWPF_LZ_WEST,WGRPP_LZ_WEST,GEN_LZ_NORTH,COP_HSL_LZ_NORTH,STWPF_LZ_NORTH,WGRPP_LZ_NORTH,SYSTEM_WIDE_HSL,DSTFlag
12/12/2025,01,,15089.6,15797.8,11552.2,,3622.7,3674.1,2566.6,,9630.7,10287.5,7529.4,,1836.2,1836.2,1456.2,,N
12/12/2025,01,,14543.7,15243.5,11009.9,,3632.7,3686.4,2581,,9173.6,9819.7,7069.9,,1737.4,1737.4,1359,,N
12/12/2025,01,,14523.7,15229,11047.9,,3625.6,3679.3,2588.2,,9161.1,9812.7,7096.6,,1737,1737,1363.1,,N
12/12/2025,01,,14632.8,15353.5,11242.6,,3526.7,3581.6,2507.8,,9347.5,10013.3,7343.8,,1758.6,1758.6,1391,,N
12/12/2025,01,,15899.5,16685.3,12752.2,,3664.3,3723.9,2697.3,,10255.2,10981.4,8426.8,,1980,1980,1628.1,,N
12/12/2025,01,,15899.5,16685.3,12768.9,,3664.3,3723.9,2701.8,,10255.2,10981.4,8437.3,,1980,1980,1629.8,,N
12/12/2025,01,,15905.1,16690.9,12780,,3669.9,3729.5,2708.5,,10255.2,10981.4,8441.3,,1980,1980,1630.2,,N
12/12/2025,01,,15902.2,16688,12780.4,,3667,3726.6,2706.3,,10255.2,10981.4,8443.6,,1980,1980,1630.5,,N
12/12/2025,01,,18001.4,18897.8,15244.3,,4046.9,4106.6,3152.7,,11617,12453.7,10080.4,,2337.5,2337.5,2011.2,,N
12/12/2025,01,,17995.2,18906.2,15251.8,,4047.5,4107.2,3153.7,,11610.2,12461.5,10086.7,,2337.5,2337.5,2011.4,,N
12/12/2025,01,,18074.3,18942.8,15291.3,,4031.4,4090.9,3145.1,,11723,12532,10150.5,,2319.9,2319.9,1995.7,,N
12/12/2025,01,,18073.2,18935.8,15286.7,,4038.8,4098.3,3151.1,,11713.6,12516.7,10138.6,,2320.8,2320.8,1997,,N
12/12/2025,01,,18066.9,18917.6,15293.6,,4031.6,4091.1,3150.3,,11714.5,12505.7,10143.8,,2320.8,2320.8,1999.5,,N
12/12/2025,01,,18073,18923.7,15327.7,,4037.7,4097.2,3163.5,,11714.5,12505.7,10162.5,,2320.8,2320.8,2001.7,,N
12/12/2025,01,,18985.1,19885.2,16382.2,,3956.1,4008,3097.8,,12656.9,13505.1,11223.2,,2372.1,2372.1,2061.2,,N
12/12/2025,01,,19095,20009.1,16550.2,,3916.7,3966.9,3068,,12796.2,13660.1,11406.3,,2382.1,2382.1,2075.9,,N
12/12/2025,01,,19087.9,20001,16580,,3892.3,3942.5,3053.8,,12813.5,13676.4,11447.2,,2382.1,2382.1,2079,,N
12/12/2025,01,,19084.8,19997.9,16609.4,,3895,3945.2,3065,,12807.7,13670.6,11462.6,,2382.1,2382.1,2081.8,,N
12/12/2025,01,,19085.4,19998.5,16633.2,,3892.3,3942.5,3068.1,,12811,13673.9,11480.7,,2382.1,2382.1,2084.4,,N
12/12/2025,01,,19874.1,20826.6,17542.7,,4043.3,4094.3,3241.6,,13385,14286.5,12146.1,,2445.8,2445.8,2155,,N
12/12/2025,01,,21839.2,22866.9,19723.5,,3922.5,3966.3,3149.7,,15148.2,16132.1,14084.1,,2768.5,2768.5,2489.7,,N
12/12/2025,01,,21859.9,22898.2,19781.1,,3935.4,3979.2,3169.5,,15155.8,16150.3,14119.1,,2768.7,2768.7,2492.5,,N
12/12/2025,01,,22479.2,23526,20430.3,,4085.4,4132,3327.1,,15578.4,16578.6,14562.1,,2815.4,2815.4,2541.1,,N
12/12/2025,01,,22508.6,23555.1,20473.6,,4114.5,4161.1,3360.5,,15578.7,16578.6,14570.9,,2815.4,2815.4,2542.2,,N
12/12/2025,01,,22479.5,23526,20448.1,,4085.4,4132,3332.2,,15578.7,16578.6,14573.2,,2815.4,2815.4,2542.7,,N
12/12/2025,01,,22156.9,23181.9,20113.9,,4040.2,4084.5,3287.1,,15322.6,16303.3,14304.8,,2794.1,2794.1,2522,,N
12/12/2025,01,,22123.8,23148.5,20091.2,,4006.8,4051.1,3256.4,,15322.9,16303.3,14311.9,,2794.1,2794.1,2522.9,,N
12/12/2025,01,,22026.2,23045.4,20001.3,,4021.1,4064.8,3273.5,,15206.6,16182.1,14199.5,,2798.5,2798.5,2528.3,,N
12/12/2025,01,,22086.2,23110.4,20086.1,,4015.6,4060.2,3273.8,,15267.4,16247,14277.4,,2803.2,2803.2,2534.9,,N
12/12/2025,01,,22082.6,23106.6,20112.6,,4011.8,4056.4,3278.3,,15267.6,16247,14296.6,,2803.2,2803.2,2537.7,,N
12/12/2025,01,,20423,21382.8,16673.8,,3787.1,3834,2818.3,,13935,14847.9,11496.6,,2700.9,2700.9,2358.9,,N
12/12/2025,01,,20230.9,21190.3,16676.5,,3783.2,3830.2,2818.9,,13748.3,14660.7,11498.4,,2699.4,2699.4,2359.2,,N
12/12/2025,01,,20223.2,21179.7,16984.2,,3711.9,3758.5,2724,,13788.9,14698.8,11878.9,,2722.4,2722.4,2381.3,,N
12/12/2025,01,,20466.7,21173.7,16985.5,,3682.9,3696.8,2598,,14049.6,14742.7,11981.4,,2734.2,2734.2,2406.1,,N
12/12/2025,01,,20345,21013.3,16771.1,,3606.7,3620.7,2579.1,,13996.7,14651,11769.4,,2741.6,2741.6,2422.6,,N
12/12/2025,01,,20467.8,21147.8,17248.3,,3630.9,3645,2659.9,,14091.1,14757,12126.8,,2745.8,2745.8,2461.6,,N
12/12/2025,01,,20471.1,21150.3,17230,,3631.9,3646.2,2652.3,,14094.1,14759,12117.2,,2745.1,2745.1,2460.5,,N
12/12/2025,01,,20557.1,21243.2,17230,,3560.3,3575.1,2652.3,,14245.2,14916.5,12117.2,,2751.6,2751.6,2460.5,,N
12/12/2025,01,,20505.3,21188.7,17267.6,,3475.7,3491.9,2623.7,,14278.5,14945.7,12188.1,,2751.1,2751.1,2455.8,,N
12/12/2025,01,,20409.6,21161.7,17230.6,,3449.2,3464.5,2622.7,,14235,14946.5,12151.2,,2725.4,2750.7,2456.7,,N
12/12/2025,01,,20362.7,21113.8,17118,,3412.6,3427.9,2549.9,,14226,14936.4,12114.1,,2724.1,2749.5,2454,,N
12/12/2025,01,,20567.9,21322.3,17316.1,,3383.4,3398.7,2489.2,,14449.7,15162.8,12350.6,,2734.8,2760.8,2476.3,,N
12/12/2025,01,,20665.4,21422.9,17387.6,,3430.5,3446.5,2523.3,,14489.6,15204.9,12374.3,,2745.3,2771.5,2490,,N
12/12/2025,01,,21160.2,21939.5,17376,,3490.5,3506.2,2378.4,,14911.5,15649.3,12540.3,,2758.2,2784,2457.3,,N
12/12/2025,01,,21380.1,22183.9,17096.5,,3456.1,3472.6,2383.6,,15152.9,15913.9,12306.9,,2771.1,2797.4,2406,,N
12/12/2025,01,,21693.5,22525.6,17134.3,,3488.9,3506.2,2349.6,,15401.6,16188.6,12414.8,,2803,2830.8,2369.9,,N
12/12/2025,01,,21479.4,22284.8,18927.7,,3444.6,3461.9,2626.2,,15235.9,15996.2,13651.2,,2798.9,2826.7,2650.3,,N
12/12/2025,01,,21614.7,22434.5,19181.7,,3427.3,3444.4,2585.1,,15380.7,16155,13927.2,,2806.7,2835.1,2669.4,,N
12/12/2025,01,,21610.1,22435.7,19113.6,,3371.1,3387.6,2535.8,,15427.8,16208.3,13907.5,,2811.2,2839.8,2670.3,,N
12/12/2025,01,,21649.3,22489.5,19349.2,,3184.3,3199.7,2426,,15654.5,16450.6,14261,,2810.5,2839.2,2662.2,,N
12/12/2025,01,,21867.9,22717.6,19375.7,,3203.8,3219.2,2343.5,,15844,16649.5,14363,,2820.1,2848.9,2669.2,,N
12/12/2025,01,,21800.1,22643.9,19386.1,,3095.7,3110,2274.6,,15881.1,16681.8,14430.1,,2823.3,2852.1,2681.4,,N
12/12/2025,01,,21797.7,22712.8,19355.9,,3088,3102.1,2259.7,,15884.5,16756.6,14414.6,,2825.2,2854.1,2681.6,,N
12/12/2025,01,,21789.9,22547.3,19245.5,,3056.6,3070,2200.9,,15896.2,16640.2,14389.2,,2837.1,2837.1,2655.4,,N
12/12/2025,01,,21855.4,22612.3,19295.2,,3052.9,3066,2161.5,,15962,16705.8,14471.6,,2840.5,2840.5,2662.1,,N
12/12/2025,01,,21828.9,22576,19330.3,,3051.6,3065.3,2126.2,,15931.7,16665.1,14531.6,,2845.6,2845.6,2672.5,,N
12/12/2025,01,,21900.2,22649.8,19482.7,,3081.9,3095,2211,,15978.4,16714.9,14608.4,,2839.9,2839.9,2663.3,,N
12/12/2025,01,,21882.9,22631.7,19459.5,,3061.6,3074.7,2175.7,,15978.9,16714.6,14614.6,,2842.4,2842.4,2669.2,,N
12/12/2025,01,,21779.1,22516,19541.1,,3083.3,3097.8,2190.3,,15851.2,16573.6,14674.9,,2844.6,2844.6,2675.9,,N
12/12/2025,01,,21775.6,22510.7,19488.2,,3085.7,3100.8,2226.5,,15852.6,16572.6,14601.2,,2837.3,2837.3,2660.5,,N
12/12/2025,01,,21554.3,22284.9,19252.1,,3059.8,3074.7,2189.9,,15663.4,16379.1,14413,,2831.1,2831.1,2649.2,,N
12/12/2025,01,,21534.1,22268.2,19202.6,,3084.4,3098.6,2167.8,,15624.1,16344,14371,,2825.6,2825.6,2663.8,,N
12/12/2025,01,,21793.2,22387.7,19250.6,,3183.2,3198.4,2173.6,,15789.2,16368.5,14417.8,,2820.8,2820.8,2659.2,,N
12/12/2025,01,,21830.3,22428.1,19250.6,,3198.7,3214.4,2173.6,,15812.4,16394.5,14417.8,,2819.2,2819.2,2659.2,,N
12/12/2025,01,,21836.5,22434.1,19252.7,,3204,3219.6,2182.6,,15814.4,16396.4,14414.9,,2818.1,2818.1,2655.2,,N
12/12/2025,01,,21765.6,22360.8,19081.6,,3251.3,3267.5,2200.7,,15698.6,16277.6,14234.1,,2815.7,2815.7,2646.8,,N
12/12/2025,01,,21788.1,22386.1,19127.5,,3243.5,3260.6,2197.1,,15726.6,16307.5,14274.1,,2818,2818,2656.3,,N
12/12/2025,01,,21846.4,22445,19082.6,,3213.8,3231.2,2199.2,,15813.6,16394.8,14235.2,,2819,2819,2648.2,,N
12/12/2025,01,,21561.9,22135,18314.5,,3121.4,3136.5,1869.4,,15630.6,16188.6,13845.5,,2809.9,2809.9,2599.6,,N
12/12/2025,01,,21538.6,22107.8,18251.1,,3153.6,3168.7,1935.6,,15575.2,16129.3,13726.5,,2809.8,2809.8,2589,,N
12/12/2025,01,,21848,22417.9,19203.7,,3344.3,3362.1,2276.6,,15688.2,16240.3,14253.2,,2815.5,2815.5,2673.9,,N
12/12/2025,01,,21703.6,22277.2,19024.4,,3298.8,3325.4,2279.9,,15595,16142,14091.3,,2809.8,2809.8,2653.2,,N
12/12/2025,01,,21770.1,22345.5,19072.8,,3306.9,3333.7,2285.3,,15638.4,16187,14139.7,,2824.8,2824.8,2647.8,,N
12/12/2025,01,,21791.3,22375.7,19222.3,,3289.2,3323.6,2282.9,,15684.5,16227.3,14286.2,,2817.6,2824.8,2653.2,,N
12/12/2025,01,,21767.5,22334.6,19244.9,,3332.5,3359.7,2301.3,,15624,16163.9,14293.1,,2811,2811,2650.5,,N
12/12/2025,01,,21710.5,22214.4,19237.8,,3317.8,3344.7,2300.9,,15588.6,16065.6,14289,,2804.1,2804.1,2647.9,,N
12/12/2025,01,,21765.1,22308.9,19233.6,,3401.6,3446.9,2392.2,,15539.6,16038.1,14198,,2823.9,2823.9,2643.4,,N
12/12/2025,01,,21643,22119.7,19231,,3441.5,3470.1,2417.9,,15401.3,15849.4,14160.2,,2800.2,2800.2,2652.9,,N
12/12/2025,01,,21689.3,22172.4,19268.3,,3480.3,3511,2452.1,,15404.1,15856.5,14160.5,,2804.9,2804.9,2655.7,,N
12/12/2025,01,,21747.2,22247.1,19197.8,,3489.4,3530.5,2537.5,,15468.1,15926.9,14035.4,,2789.7,2789.7,2624.9,,N
12/12/2025,01,,21649.3,22138.4,19181.6,,3402.5,3429.8,2549.5,,15458.2,15920,14009,,2788.6,2788.6,2623.1,,N
12/12/2025,01,,21566.8,22056.8,19127.3,,3381.8,3406.7,2539,,15395.2,15860.3,13957.1,,2789.8,2789.8,2631.2,,N
12/12/2025,01,,20850.3,21452.2,19218.7,,3280.4,3299.9,2601.6,,14810.5,15392.9,13994.3,,2759.4,2759.4,2622.8,,N
12/12/2025,01,,20799.7,21410.3,19146.5,,3271.3,3289.3,2586.5,,14779.5,15372.1,13952,,2748.9,2748.9,2608,,N
12/12/2025,01,,20688.2,21202.1,18902.6,,3208.3,3226.1,2516.9,,14746.7,15242.8,13797.7,,2733.2,2733.2,2588,,N
12/12/2025,01,,21213.1,21582.6,19398.9,,3150.9,3158.8,2457.5,,15346.9,15708.5,14360.2,,2715.3,2715.3,2581.2,,N
12/12/2025,01,,21169.5,21528.3,19336.8,,3126.9,3134.8,2432.5,,15339.1,15690,14335.9,,2703.5,2703.5,2568.4,,N
12/12/2025,01,,21559.3,21922.6,19765.8,,3223.9,3238.4,2542.7,,15578.6,15927.4,14597.3,,2756.8,2756.8,2625.8,,N
12/12/2025,01,,22585.9,22959.1,20741.2,,3231,3237.2,2525.8,,16598.8,16965.8,15605.8,,2756.1,2756.1,2609.6,,N
12/12/2025,01,,22866.9,23263.2,20887.7,,3249.8,3252,2520.5,,16772.4,17166.5,15684.7,,2844.7,2844.7,2682.5,,N
12/12/2025,01,,22901.8,23293.1,21057.7,,3419.6,3424.7,2724.6,,16633.8,17020,15630.2,,2848.4,2848.4,2702.9,,N
12/12/2025,01,,23036,23476.4,21276.9,,3467.7,3522.2,2822.3,,16695.1,17081,15722.9,,2873.2,2873.2,2731.7,,N
12/12/2025,01,,23031.9,23951,21724.4,,3467.7,3664.9,2956.6,,16691,17373.4,15999,,2873.2,2912.7,2768.8,,N
12/12/2025,01,,23031.9,25456.2,23442.6,,3467.7,4320.4,3665.7,,16691,18134.2,16899.2,,2873.2,3001.6,2877.7,,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,01,24750.87,23031.9,25456.2,23442.6,4770.34,3467.7,4320.4,3665.7,17197.05,16691,18134.2,16899.2,2783.48,2873.2,3001.6,2877.7,25743,N
12/12/2025,02,,12128.3,17456.7,9668.5,,2490.5,3444.6,1429.8,,8179.8,11939.4,6864.8,,1458,2072.7,1373.9,,N
12/12/2025,02,,15435.6,17456.7,9693,,3148,3444.6,1435.3,,10398.9,11939.4,6881.7,,1888.7,2072.7,1376,,N
12/12/2025,02,,15547.1,17456.7,9739.7,,3148,3444.6,1448.1,,10510.4,11939.4,6911.2,,1888.7,2072.7,1380.4,,N
12/12/2025,02,,15749,17458.6,9791.3,,3148,3446.5,1462.1,,10712.3,11939.4,6944.8,,1888.7,2072.7,1384.4,,N
12/12/2025,02,,16466.1,17791.9,10025.8,,2957.4,3219.5,1221.9,,11447,12430.1,7359.8,,2061.7,2142.3,1444.1,,N
12/12/2025,02,,16694.9,18041.5,10267.8,,3003.9,3277.7,1273.9,,11614,12604.9,7534,,2077,2158.9,1459.9,,N
12/12/2025,02,,16602.4,18028.1,10427.8,,2989.3,3264.3,1303.2,,11536.1,12604.9,7648.5,,2077,2158.9,1476.1,,N
12/12/2025,02,,16602.4,18028.1,10492.9,,2989.3,3264.3,1319.7,,11536.1,12604.9,7691.2,,2077,2158.9,1482,,N
12/12/2025,02,,16605.5,18031.2,10578.1,,2989.3,3264.3,1339.8,,11539.2,12608,7749,,2077,2158.9,1489.3,,N
12/12/2025,02,,16605.5,18031.2,10654.4,,2989.3,3264.3,1359,,11539.2,12608,7799.3,,2077,2158.9,1496.1,,N
12/12/2025,02,,16921.7,18371,10944,,3215.3,3522.9,1599.4,,11649.3,12709.8,7872.8,,2057.1,2138.3,1471.8,,N
12/12/2025,02,,16579,17941.4,10711.8,,3628.9,4012.2,2126.4,,11076.6,12016,7320,,1873.5,1913.2,1265.4,,N
12/12/2025,02,,16578.3,17951.1,10790.1,,3643.9,4021.9,2154.2,,11060.9,12016,7364.4,,1873.5,1913.2,1271.5,,N
12/12/2025,02,,16603.2,17936.1,10841.3,,3668.8,4006.9,2156.6,,11060.9,12016,7406.8,,1873.5,1913.2,1277.9,,N
12/12/2025,02,,16603.2,17936.1,10924.2,,3668.8,4006.9,2177.7,,11060.9,12016,7460.9,,1873.5,1913.2,1285.6,,N
12/12/2025,02,,16596.2,17929.1,10974.8,,3668.8,4006.9,2193.9,,11053.9,12009,7490.4,,1873.5,1913.2,1290.5,,N
12/12/2025,02,,14851.2,15833.1,9406.7,,3728,3932.5,2253.2,,9523.7,10301.1,6130.4,,1599.5,1599.5,1023.1,,N
12/12/2025,02,,14834.4,15830,9406.9,,3728,3932.5,2254.2,,9506.9,10298,6129.1,,1599.5,1599.5,1023.6,,N
12/12/2025,02,,14834.4,15830,9408.2,,3728,3932.5,2254.9,,9506.9,10298,6129.7,,1599.5,1599.5,1023.6,,N
12/12/2025,02,,14821,15818.8,9406.2,,3714.6,3922.6,2243.9,,9506.9,10296.7,6137.5,,1599.5,1599.5,1024.8,,N
12/12/2025,02,,15087.9,15913.1,9500,,3882.2,3927.1,2257.2,,9606.2,10386.5,6215,,1599.5,1599.5,1027.8,,N
12/12/2025,02,,15093.1,15828.5,9443.7,,3887.4,3932.3,2261,,9606.2,10296.7,6155.3,,1599.5,1599.5,1027.4,,N
12/12/2025,02,,14915.6,15637.8,9305,,4090.3,4153.2,2494.4,,9194.5,9853.8,5747.1,,1630.8,1630.8,1063.5,,N
12/12/2025,02,,11549.4,12120.1,6810.8,,3528.7,3574.3,2176.8,,6794.8,7319.9,3886.1,,1225.9,1225.9,747.9,,N
12/12/2025,02,,11549.4,12120.1,6867.2,,3528.7,3574.3,2191.9,,6794.8,7319.9,3922.1,,1225.9,1225.9,753.2,,N
12/12/2025,02,,11549.4,12120.1,6923.9,,3528.7,3574.3,2207,,6794.8,7319.9,3958.5,,1225.9,1225.9,758.4,,N
12/12/2025,02,,11549.4,12120.1,6984.1,,3528.7,3574.3,2223.3,,6794.8,7319.9,3996.9,,1225.9,1225.9,763.9,,N
12/12/2025,02,,11555.3,12126,7048.9,,3534.6,3580.2,2244.7,,6794.8,7319.9,4034.8,,1225.9,1225.9,769.4,,N
12/12/2025,02,,11723.9,12307.2,7197.6,,3627.1,3674.4,2330.8,,6804.9,7340.9,4033.7,,1291.9,1291.9,833.1,,N
12/12/2025,02,,11022.3,11577.3,6801.9,,3491.2,3537.6,2280.1,,6331.7,6840.3,3751.7,,1199.4,1199.4,770.1,,N
12/12/2025,02,,11022.3,11577.3,6831.1,,3491.2,3537.6,2288.2,,6331.7,6840.3,3770.5,,1199.4,1199.4,772.4,,N
12/12/2025,02,,11047.3,11602.3,6882.7,,3499.2,3545.6,2303.3,,6331.7,6840.3,3787.3,,1216.4,1216.4,792.1,,N
