DELIVERY_DATE,HOUR_ENDING,SYSTEM_WIDE_GEN,COP_HSL_SYSTEM_WIDE,STPPF_SYSTEM_WIDE,PVGRPP_SYSTEM_WIDE,GEN_CenterWest,COP_HSL_CenterWest,STPPF_CenterWest,PVGRPP_CenterWest,GEN_NorthWest,COP_HSL_NorthWest,STPPF_NorthWest,PVGRPP_NorthWest,GEN_FarWest,COP_HSL_FarWest,STPPF_FarWest,PVGRPP_FarWest,GEN_FarEast,COP_HSL_FarEast,STPPF_FarEast,PVGRPP_FarEast,GEN_SouthEast,COP_HSL_SouthEast,STPPF_SouthEast,PVGRPP_SouthEast,GEN_CenterEast,COP_HSL_CenterEast,STPPF_CenterEast,PVGRPP_CenterEast,SYSTEM_WIDE_HSL,DSTFlag
12/29/2025,16,,5358.3,5476.6,1816.8,,494.2,494.2,130.4,,676.1,676.1,446.2,,296,377.3,42.3,,2800.5,2800.5,918.4,,317.1,328.6,54.8,,774.4,799.9,224.7,,N
12/29/2025,16,,4611.7,4675,1470.5,,421.4,421.4,90,,503.2,503.2,337.5,,179.2,211.2,5.3,,2602.4,2602.4,838.1,,341.6,353,67.2,,563.9,583.8,132.4,,N
12/29/2025,16,,4611.7,4675,1470.5,,421.4,421.4,90,,503.2,503.2,337.5,,179.2,211.2,5.3,,2602.4,2602.4,838.1,,341.6,353,67.2,,563.9,583.8,132.4,,N
12/29/2025,16,,5058.7,5156.1,1470.5,,478.5,478.5,90,,736.7,736.7,337.5,,335.6,401.7,5.3,,2602.4,2602.4,838.1,,341.6,353,67.2,,563.9,583.8,132.4,,N
12/29/2025,16,,5058.7,5156.1,1470.5,,478.5,478.5,90,,736.7,736.7,337.5,,335.6,401.7,5.3,,2602.4,2602.4,838.1,,341.6,353,67.2,,563.9,583.8,132.4,,N
12/29/2025,16,,5058.7,5156.1,1470.5,,478.5,478.5,90,,736.7,736.7,337.5,,335.6,401.7,5.3,,2602.4,2602.4,838.1,,341.6,353,67.2,,563.9,583.8,132.4,,N
12/29/2025,16,,6571.2,6707.6,2149.1,,721.1,721.1,192,,1021.5,1021.5,460.9,,498.8,592.6,34,,3139.2,3139.2,1130,,372.2,385.6,80.8,,818.4,847.6,251.4,,N
12/29/2025,16,,5512.7,5632.2,1623.7,,531,531,84.4,,779.3,779.3,326.1,,444.6,526.3,24.8,,2790.4,2790.4,979.5,,403.1,415.9,92.4,,564.3,589.3,116.5,,N
12/29/2025,16,,5512.7,5632.2,1623.7,,531,531,84.4,,779.3,779.3,326.1,,444.6,526.3,24.8,,2790.4,2790.4,979.5,,403.1,415.9,92.4,,564.3,589.3,116.5,,N
12/29/2025,16,,5512.7,5632.2,1623.7,,531,531,84.4,,779.3,779.3,326.1,,444.6,526.3,24.8,,2790.4,2790.4,979.5,,403.1,415.9,92.4,,564.3,589.3,116.5,,N
12/29/2025,16,,5512.7,5632.2,1623.7,,531,531,84.4,,779.3,779.3,326.1,,444.6,526.3,24.8,,2790.4,2790.4,979.5,,403.1,415.9,92.4,,564.3,589.3,116.5,,N
12/29/2025,16,,5520.8,5632.2,1623.7,,531,531,84.4,,779.3,779.3,326.1,,452.7,526.3,24.8,,2790.4,2790.4,979.5,,403.1,415.9,92.4,,564.3,589.3,116.5,,N
12/29/2025,16,,8900.5,9139.8,3231.8,,985.4,985.4,270.4,,1096.4,1096.4,475.1,,903.8,1065.7,148,,4179.7,4185.1,1765.6,,672,697,223.7,,1063.2,1110.2,349,,N
12/29/2025,16,,8428.7,8670.3,2908,,945.5,945.5,226.8,,1103.5,1103.5,480.9,,891.4,1051.9,134.1,,3841.4,3848.2,1572.6,,587.2,611.3,172.7,,1059.7,1109.9,320.9,,N
12/29/2025,16,,8428.7,8670.3,2908,,945.5,945.5,226.8,,1103.5,1103.5,480.9,,891.4,1051.9,134.1,,3841.4,3848.2,1572.6,,587.2,611.3,172.7,,1059.7,1109.9,320.9,,N
12/29/2025,16,,8428.7,8670.3,2908,,945.5,945.5,226.8,,1103.5,1103.5,480.9,,891.4,1051.9,134.1,,3841.4,3848.2,1572.6,,587.2,611.3,172.7,,1059.7,1109.9,320.9,,N
12/29/2025,16,,8428.7,8670.3,2908,,945.5,945.5,226.8,,1103.5,1103.5,480.9,,891.4,1051.9,134.1,,3841.4,3848.2,1572.6,,587.2,611.3,172.7,,1059.7,1109.9,320.9,,N
12/29/2025,16,,8428.7,8670.3,2908,,945.5,945.5,226.8,,1103.5,1103.5,480.9,,891.4,1051.9,134.1,,3841.4,3848.2,1572.6,,587.2,611.3,172.7,,1059.7,1109.9,320.9,,N
12/29/2025,16,,8428.1,8670.3,2908,,945.5,945.5,226.8,,1103.5,1103.5,480.9,,890.8,1051.9,134.1,,3841.4,3848.2,1572.6,,587.2,611.3,172.7,,1059.7,1109.9,320.9,,N
12/29/2025,16,,8509.3,8763.6,2977.2,,932.7,932.7,226.8,,1081.5,1081.5,473.8,,885.8,1046.5,133,,3918.1,3926.8,1606.7,,611.3,635.5,188.4,,1079.9,1140.6,348.5,,N
12/29/2025,16,,8509.3,8763.6,2901.5,,932.7,932.7,217.3,,1081.5,1081.5,468.7,,885.8,1046.5,124.4,,3918.1,3926.8,1573,,611.3,635.5,180.5,,1079.9,1140.6,337.6,,N
12/29/2025,16,,8509.3,8763.6,2815.9,,932.7,932.7,206.9,,1081.5,1081.5,463.8,,885.8,1046.5,112,,3918.1,3926.8,1536,,611.3,635.5,172.2,,1079.9,1140.6,325,,N
12/29/2025,16,,8509.3,8763.6,2815.9,,932.7,932.7,206.9,,1081.5,1081.5,463.8,,885.8,1046.5,112,,3918.1,3926.8,1536,,611.3,635.5,172.2,,1079.9,1140.6,325,,N
12/29/2025,16,,8529.3,8763.6,2815.9,,932.7,932.7,206.9,,1081.5,1081.5,463.8,,905.8,1046.5,112,,3918.1,3926.8,1536,,611.3,635.5,172.2,,1079.9,1140.6,325,,N
12/29/2025,16,,12664.5,13148.6,4915.5,,1506.5,1524.4,464.2,,1228.7,1228.7,532,,1546.1,1807.7,423.5,,5653.8,5728.6,2492.8,,1028.2,1067.5,371.4,,1701.2,1791.7,631.6,,N
12/29/2025,16,,12893.7,13397.9,4895.1,,1494.1,1512.6,446,,1224.6,1224.6,516.5,,1540.1,1800.1,413.1,,5859.6,5946.8,2468.1,,1022.9,1064.2,362.9,,1752.4,1849.6,688.5,,N
12/29/2025,16,,12930.9,13435.1,4914.3,,1494.1,1512.6,446,,1224.6,1224.6,516.5,,1540.1,1800.1,413.1,,5896.8,5984,2487.3,,1022.9,1064.2,362.9,,1752.4,1849.6,688.5,,N
12/29/2025,16,,12930.9,13435.1,4914.3,,1494.1,1512.6,446,,1224.6,1224.6,516.5,,1540.1,1800.1,413.1,,5896.8,5984,2487.3,,1022.9,1064.2,362.9,,1752.4,1849.6,688.5,,N
12/29/2025,16,,12859.5,13363.7,4880.2,,1494.1,1512.6,446,,1224.6,1224.6,516.5,,1540.1,1800.1,413.1,,5825.4,5912.6,2453.2,,1022.9,1064.2,362.9,,1752.4,1849.6,688.5,,N
12/29/2025,16,,12859.5,13363.7,4880.2,,1494.1,1512.6,446,,1224.6,1224.6,516.5,,1540.1,1800.1,413.1,,5825.4,5912.6,2453.2,,1022.9,1064.2,362.9,,1752.4,1849.6,688.5,,N
12/29/2025,16,,12796,13363.7,4880.2,,1430.8,1512.6,446,,1224.6,1224.6,516.5,,1539.9,1800.1,413.1,,5825.4,5912.6,2453.2,,1022.9,1064.2,362.9,,1752.4,1849.6,688.5,,N
12/29/2025,16,,12963.9,13560.5,5016.5,,1468.9,1557.6,480.6,,1327.5,1327.5,576.8,,1549.2,1812,426.2,,5631,5739.6,2358.2,,1145.2,1188.9,436,,1842.1,1934.9,738.7,,N
12/29/2025,16,,12963.9,13560.5,5016.5,,1468.9,1557.6,480.6,,1327.5,1327.5,576.8,,1549.2,1812,426.2,,5631,5739.6,2358.2,,1145.2,1188.9,436,,1842.1,1934.9,738.7,,N
12/29/2025,16,,12963.9,13560.5,5016.5,,1468.9,1557.6,480.6,,1327.5,1327.5,576.8,,1549.2,1812,426.2,,5631,5739.6,2358.2,,1145.2,1188.9,436,,1842.1,1934.9,738.7,,N
12/29/2025,16,,12963.9,13560.5,5016.5,,1468.9,1557.6,480.6,,1327.5,1327.5,576.8,,1549.2,1812,426.2,,5631,5739.6,2358.2,,1145.2,1188.9,436,,1842.1,1934.9,738.7,,N
12/29/2025,16,,12983.9,13560.5,5016.5,,1468.9,1557.6,480.6,,1327.5,1327.5,576.8,,1569.2,1812,426.2,,5631,5739.6,2358.2,,1145.2,1188.9,436,,1842.1,1934.9,738.7,,N
12/29/2025,16,,15499.8,16345.1,6365.2,,1632.8,1737.7,571.1,,1345.9,1345.9,589.7,,2033.2,2406.6,700.6,,6708.7,6891.5,2904.3,,1703.2,1774.4,727.3,,2076,2189,872.2,,N
12/29/2025,16,,15421.1,16283,6485.6,,1658.5,1767.7,609.5,,1391.1,1391.1,617.4,,2049,2430.9,727.8,,6520.6,6702.9,2898.6,,1766.5,1855.1,794,,2035.4,2135.3,838.3,,N
12/29/2025,16,,14888,16283,6485.6,,1608.7,1767.7,609.5,,1367.5,1391.1,617.4,,1829.2,2430.9,727.8,,6520.6,6702.9,2898.6,,1526.6,1855.1,794,,2035.4,2135.3,838.3,,N
12/29/2025,16,,14888,16283,6485.6,,1608.7,1767.7,609.5,,1367.5,1391.1,617.4,,1829.2,2430.9,727.8,,6520.6,6702.9,2898.6,,1526.6,1855.1,794,,2035.4,2135.3,838.3,,N
12/29/2025,16,,14888,16283,6485.6,,1608.7,1767.7,609.5,,1367.5,1391.1,617.4,,1829.2,2430.9,727.8,,6520.6,6702.9,2898.6,,1526.6,1855.1,794,,2035.4,2135.3,838.3,,N
12/29/2025,16,,14836.5,16283,6485.6,,1608.7,1767.7,609.5,,1367.5,1391.1,617.4,,1829.2,2430.9,727.8,,6469.1,6702.9,2898.6,,1526.6,1855.1,794,,2035.4,2135.3,838.3,,N
12/29/2025,16,,14838.7,16283,6485.6,,1608.7,1767.7,609.5,,1367.5,1391.1,617.4,,1831.4,2430.9,727.8,,6469.1,6702.9,2898.6,,1526.6,1855.1,794,,2035.4,2135.3,838.3,,N
12/29/2025,16,,14602.6,17340.5,7632.3,,1667.8,1929,814.4,,1314,1522.5,806.1,,1916.3,2537.2,840.7,,6134.7,6943.7,3026.4,,1537.5,2053,1120.1,,2032.3,2355.1,1024.6,,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,2927.4,3778.2,2976.2,2303.6,299.55,413.3,257.4,161.4,917.34,824,986.7,808.2,213.82,353.6,197,151.1,1020.81,1436.8,1048.3,848.1,132.41,214.2,153.4,124.3,343.47,536.3,333.4,210.5,3697.79,N
12/29/2025,17,,3778.2,2976.2,2303.6,,413.3,257.4,161.4,,824,986.7,808.2,,353.6,197,151.1,,1436.8,1048.3,848.1,,214.2,153.4,124.3,,536.3,333.4,210.5,,N
12/29/2025,17,,3778.2,3160.9,1906,,413.3,315.4,165,,824,903.9,696.3,,353.6,248.1,122,,1436.8,1100.3,594.4,,214.2,192.3,112.1,,536.3,400.9,216.2,,N
12/29/2025,17,,3778.2,3810.8,1043.6,,413.3,413.3,110,,824,824,484.5,,353.6,361.6,17.2,,1436.8,1438.4,259.3,,214.2,229.1,51.1,,536.3,544.4,121.5,,N
12/29/2025,17,,4421.2,4461.5,1495.7,,439.1,439.1,115.7,,807.3,807.3,479.1,,389.5,398.4,38.1,,1880.2,1880.2,586.4,,259,279.7,94.4,,646.1,656.8,182,,N
12/29/2025,17,,4098.4,4125,1357.3,,396.1,396.1,84.1,,781.3,781.3,455.7,,303.6,311.9,13.7,,1822.4,1822.4,586.8,,191.2,201.5,22.7,,603.8,611.8,194.3,,N
12/29/2025,17,,4070.9,4097.1,1348.5,,394.4,394.4,84.2,,778.7,778.7,453.7,,295.4,303.4,14.3,,1813.6,1813.6,581.3,,190.6,200.7,22.9,,598.2,606.3,192.1,,N
12/29/2025,17,,3877.7,3906.6,1235.6,,375.5,375.5,70.6,,768.2,768.2,437.5,,291.5,303.2,10.4,,1752.8,1752.8,552.9,,183.8,194.1,20.2,,505.9,512.8,144,,N
12/29/2025,17,,3809.1,3838.2,1199.6,,382.2,382.2,72.6,,749.4,749.4,426.5,,278.9,290.6,8.3,,1728.2,1728.2,541.4,,179.3,189.6,17.9,,491.1,498.2,132.9,,N
12/29/2025,17,,3801.1,3830.3,1192.4,,367.3,367.3,73.6,,685.1,685.1,391.1,,263.3,273.9,7.1,,1797.8,1797.8,567.3,,181,192.1,18.1,,506.6,514.1,135.2,,N
12/29/2025,17,,3708.6,3735.6,1163.3,,361.2,361.2,73.3,,649.7,649.7,370.2,,256.3,264,8.1,,1767.6,1767.6,568.4,,197.5,209,19.4,,476.3,484.1,123.9,,N
12/29/2025,17,,3687.5,3714.5,1155.9,,368.5,368.5,73.8,,647.2,647.2,367.9,,259.1,266.3,7.6,,1763.2,1763.2,574.2,,215,226.9,23.1,,434.5,442.4,109.3,,N
12/29/2025,17,,3757.8,3784.5,1190.9,,371.6,371.6,73.6,,694.3,694.3,391,,265.6,273,8.9,,1771.3,1771.3,581.7,,228.8,240.9,29,,426.2,433.4,106.7,,N
12/29/2025,17,,3703.4,3729.8,1156.4,,355.7,355.7,65.3,,679.5,679.5,381.3,,263,270.3,8.8,,1753.4,1753.4,568,,217.5,230.1,26.4,,434.3,440.8,106.6,,N
12/29/2025,17,,3651.5,3677.9,1126.4,,350.4,350.4,64.7,,685.7,685.7,384.1,,267.3,274.6,9.2,,1692.5,1692.5,532.4,,222.4,235.4,29.8,,433.2,439.3,106.2,,N
12/29/2025,17,,3625.3,3652,1106.4,,312.1,312.1,52.2,,675.2,675.2,381.1,,261.2,268.2,6.4,,1718.2,1718.2,528.2,,224.9,239.1,31,,433.7,439.2,107.5,,N
12/29/2025,17,,3617.6,3644.5,1099.8,,289.2,289.2,42.8,,648.1,648.1,363.9,,263.3,270.5,5.4,,1766,1766,549.6,,222.2,236.3,28.2,,428.8,434.4,109.9,,N
12/29/2025,17,,4050,4080.7,1240,,314.3,314.3,44.7,,581.2,581.2,322.6,,306.7,315.8,7.6,,2117.6,2117.6,709.1,,243.8,259.3,29.7,,486.4,492.5,126.3,,N
12/29/2025,17,,4007.6,4045.7,1224.4,,307.3,307.3,42.7,,571.5,571.5,317,,302.2,311.1,6.9,,2098.9,2105.6,702.7,,243.6,259.7,29.9,,484.1,490.5,125.2,,N
12/29/2025,17,,4059.9,4097.5,1259.8,,297.3,297.3,38.9,,581.7,581.7,322.5,,303.2,311.5,7.1,,2145,2151.6,730.7,,245.1,261.4,31,,487.6,494,129.6,,N
12/29/2025,17,,4062.2,4097.3,1259.8,,297.3,297.3,38.9,,581.7,581.7,322.5,,303,311.3,7.1,,2145,2151.6,730.7,,247.6,261.4,31,,487.6,494,129.6,,N
12/29/2025,17,,3936.4,3969.3,1211.3,,287.6,287.6,43.2,,561.7,561.7,309.2,,303.2,311.1,6.7,,2070.3,2076.2,700.8,,248.2,261.5,28.9,,465.4,471.2,122.5,,N
12/29/2025,17,,3937.1,3971.3,1218.5,,285.2,285.2,45.1,,562.7,562.7,310.8,,303.9,312,7.3,,2065.1,2071.9,700,,248.6,262.2,29.1,,471.6,477.3,126.2,,N
12/29/2025,17,,3937.1,3971.3,1218.5,,285.2,285.2,45.1,,562.7,562.7,310.8,,303.9,312,7.3,,2065.1,2071.9,700,,248.6,262.2,29.1,,471.6,477.3,126.2,,N
